teams,value
"(5847, 4143, 4646, 695, 111, 4174, 3928, 6420)",0.0001
"(4143, 4646, 111, 4065, 4663, 4174, 5847, 3928)",0.0001
"(4143, 4174, 4646, 4065, 111, 695, 2530, 3928)",0.0001
"(4646, 4143, 4174, 5847, 111, 7858, 5914, 695)",0.0001
"(4143, 5847, 4065, 4646, 4174, 7858, 111, 695)",0.0001
"(4646, 4143, 5847, 4174, 7858, 4065, 695, 2508)",0.0001
"(4646, 4143, 4065, 3928, 5847, 111, 4174, 695)",0.0001
"(4646, 4174, 695, 111, 3928, 5847, 4143, 7858)",0.0001
"(4174, 4646, 695, 7858, 111, 5847, 2530, 6419)",0.0001
"(4646, 4174, 695, 5847, 111, 7858, 3061, 4143)",0.0001
"(5847, 4646, 4174, 695, 4143, 111, 4663, 6420)",0.0001
"(5847, 4143, 4646, 3061, 695, 7858, 6419, 111)",0.0001
"(4646, 4174, 5847, 4143, 111, 6420, 695, 3928)",0.0001
"(5847, 4143, 7858, 4646, 695, 3928, 3061, 4174)",0.0001
"(5847, 4646, 4174, 4143, 4065, 4663, 695, 3061)",0.0001
"(4646, 4174, 5847, 4143, 111, 4663, 3061, 695)",0.0001
"(4143, 695, 4065, 4174, 4646, 3928, 5847, 7858)",0.0001
"(5847, 4143, 4646, 695, 7858, 3061, 4174, 4065)",0.0001
"(4646, 111, 5847, 695, 4143, 4174, 7858, 3928)",0.0001
"(4646, 5847, 4143, 4174, 695, 3928, 2530, 7858)",0.0001
"(4143, 4174, 111, 695, 4646, 5847, 4663, 3928)",0.0001
"(4174, 695, 4646, 4065, 5847, 4143, 7858, 3928)",0.0001
"(4646, 4143, 4174, 5847, 695, 6420, 111, 4065)",0.0001
"(4646, 5847, 4174, 4143, 695, 3061, 111, 2530)",0.0001
"(4143, 695, 5847, 3061, 4646, 4859, 111, 7858)",0.0001
"(4646, 4143, 695, 5847, 3928, 4174, 111, 2220)",0.0001
"(5847, 4646, 4143, 7858, 695, 4174, 111, 2530)",0.0001
"(4143, 4646, 5847, 4065, 695, 3928, 4174, 3061)",0.0001
"(4646, 5847, 4174, 4143, 695, 6420, 111, 2530)",0.0001
"(5847, 4174, 2220, 4143, 695, 4646, 111, 4663)",0.0001
"(5847, 3928, 4174, 4646, 4143, 695, 2220, 7858)",0.0001
"(5847, 4174, 4646, 2530, 695, 4143, 111, 4065)",0.0001
"(4143, 4646, 5847, 111, 695, 4859, 4174, 3206)",0.0001
"(4646, 4065, 4143, 4174, 5847, 111, 4663, 3928)",0.0001
"(3928, 4174, 4646, 5847, 695, 4143, 7858, 4065)",0.0001
"(4143, 4646, 5847, 695, 3061, 111, 4065, 3928)",0.0001
"(4646, 4174, 111, 4065, 5847, 4143, 2220, 695)",0.0001
"(4646, 5847, 111, 695, 4143, 3928, 4174, 4663)",0.0001
"(5847, 7858, 4143, 695, 4646, 111, 4174, 167)",0.0001
"(4143, 4174, 5847, 695, 4646, 2220, 6420, 3928)",0.0001
"(111, 5847, 4646, 4143, 2530, 695, 4174, 2220)",0.0001
"(4646, 5847, 4065, 4143, 111, 7858, 2530, 695)",0.0001
"(4646, 4143, 5847, 695, 4174, 111, 3061, 6419)",0.0001
"(4174, 4646, 695, 3928, 5847, 4143, 4065, 7858)",0.0001
"(5847, 111, 4646, 3928, 4663, 4174, 4143, 7858)",0.0001
"(4646, 5847, 4174, 4143, 695, 7858, 3928, 6420)",0.0001
"(111, 5847, 695, 4143, 4646, 4174, 3061, 4663)",0.0001
"(4143, 4646, 5847, 695, 4174, 3928, 111, 5914)",0.0001
"(4174, 4646, 4143, 695, 5847, 111, 2220, 3061)",0.0001
"(4143, 5847, 4646, 111, 695, 2530, 3061, 3928)",0.0001
"(4646, 5847, 4143, 3061, 695, 7858, 111, 4174)",0.0001
"(5847, 4646, 4065, 4143, 4174, 695, 6419, 7858)",0.0001
"(4646, 4065, 4174, 5847, 4143, 7858, 4663, 2220)",0.0001
"(4646, 4174, 695, 4143, 3928, 5847, 6420, 4065)",0.0001
"(4646, 5847, 4143, 3928, 4174, 695, 111, 7858)",0.0001
"(4174, 4646, 695, 4663, 111, 4143, 5847, 3928)",0.0001
"(695, 4646, 111, 4065, 4143, 4174, 5847, 3928)",0.0001
"(4174, 5847, 4646, 4143, 695, 7858, 5914, 4065)",0.0001
"(4646, 5847, 4143, 4174, 695, 3061, 111, 6420)",0.0001
"(4174, 4646, 5847, 4143, 4663, 695, 3928, 111)",0.0001
"(4646, 5847, 4174, 4143, 695, 6420, 2220, 7858)",0.0001
"(4143, 4646, 5847, 3928, 4174, 7858, 4859, 695)",0.0001
"(4646, 2530, 7858, 4174, 695, 2220, 5847, 111)",0.0001
"(5847, 4646, 4174, 111, 695, 7858, 3928, 6419)",0.0001
"(4646, 5847, 4143, 4174, 695, 7858, 4065, 4859)",0.0001
"(4646, 4143, 695, 5847, 3928, 6420, 4065, 3061)",0.0001
"(4143, 4174, 695, 6419, 5847, 4859, 2530, 111)",0.0001
"(695, 4646, 4174, 4143, 5847, 111, 7858, 3928)",0.0001
"(5847, 4143, 4646, 695, 4174, 3928, 2530, 6420)",0.0001
"(3928, 4646, 4174, 695, 4143, 5847, 3061, 4065)",0.0001
"(4646, 5847, 695, 4143, 2530, 6420, 111, 7858)",0.0001
"(4646, 111, 5847, 7858, 695, 4174, 4143, 4065)",0.0001
"(4646, 4143, 5847, 695, 3928, 4174, 2220, 4663)",0.0001
"(5847, 4143, 6419, 2530, 695, 4646, 4174, 7858)",0.0001
"(4646, 5847, 4174, 4143, 111, 695, 4065, 3061)",0.0001
"(4143, 111, 4174, 695, 4065, 4646, 5914, 3928)",0.0001
"(4646, 695, 5847, 7858, 4143, 111, 4065, 3061)",0.0001
"(4143, 4646, 5847, 7858, 695, 111, 4859, 4174)",0.0001
"(4646, 5847, 4174, 3061, 4143, 695, 4065, 5914)",0.0001
"(5847, 4646, 4174, 695, 4143, 6419, 3061, 111)",0.0001
"(4646, 5847, 695, 4143, 4174, 6420, 3928, 111)",0.0001
"(4143, 4646, 4174, 3928, 695, 4663, 5847, 111)",0.0001
"(4646, 695, 4174, 4143, 5847, 3928, 2220, 6420)",0.0001
"(5847, 4646, 4143, 4174, 7858, 4065, 3928, 4663)",0.0001
"(4646, 111, 4143, 4174, 695, 7858, 5847, 4663)",0.0001
"(4143, 4646, 695, 3928, 4174, 2530, 111, 5847)",0.0001
"(4646, 4174, 5847, 695, 4143, 4065, 111, 7858)",0.0001
"(4646, 4143, 5847, 2530, 3928, 7858, 4174, 111)",0.0001
"(111, 4143, 5847, 695, 4646, 4174, 4663, 2530)",0.0001
"(4646, 4143, 111, 695, 5847, 7858, 3061, 4065)",0.0001
"(4143, 4646, 5847, 695, 111, 4174, 3928, 4663)",0.0001
"(4143, 5847, 695, 4646, 4174, 3928, 4663, 5914)",0.0001
"(4646, 4143, 4174, 695, 111, 3928, 4663, 2508)",0.0001
"(695, 4646, 4174, 111, 3928, 4065, 5847, 4143)",0.0001
"(4646, 4143, 5847, 4065, 695, 111, 4174, 6420)",0.0001
"(695, 4174, 111, 4646, 3928, 5847, 4143, 4065)",0.0001
"(4143, 4174, 5847, 695, 4646, 4663, 3928, 2530)",0.0001
"(4646, 5847, 4174, 4143, 695, 7858, 3928, 4065)",0.0001
"(5847, 4143, 695, 4646, 3061, 4174, 4065, 2530)",0.0001
"(4143, 4646, 695, 3928, 5847, 4174, 4065, 111)",0.0001
"(5847, 4174, 4646, 4143, 695, 2530, 6419, 2220)",0.0001
"(4646, 695, 5847, 4174, 4143, 3928, 111, 6419)",0.0001
"(4646, 4143, 5847, 111, 2530, 7858, 3928, 695)",0.0001
"(4646, 5847, 111, 4143, 695, 3061, 2530, 3928)",0.0001
"(4646, 4174, 5847, 695, 4143, 7858, 3061, 3928)",0.0001
"(5847, 4646, 4143, 111, 695, 7858, 4174, 3061)",0.0001
"(695, 4646, 4174, 5847, 3928, 4143, 6420, 111)",0.0001
"(4174, 5847, 4646, 695, 111, 4065, 4663, 4143)",0.0001
"(4646, 4143, 5847, 7858, 4174, 695, 3061, 3928)",0.0001
"(4646, 2530, 695, 4143, 3928, 4174, 111, 5847)",0.0001
"(4646, 4143, 4174, 111, 3928, 5847, 695, 7858)",0.0001
"(4143, 4646, 5847, 4174, 695, 3928, 4663, 111)",0.0001
"(4646, 4174, 4065, 7858, 695, 5847, 3061, 4143)",0.0001
"(4646, 695, 5847, 4143, 4174, 4065, 7858, 111)",0.0001
"(4646, 4143, 111, 5847, 3061, 4663, 695, 3928)",0.0001
"(5847, 4174, 7858, 695, 4143, 4646, 2530, 2220)",0.0001
"(4646, 4143, 695, 5847, 4174, 111, 3928, 3061)",0.0001
"(4646, 4065, 4174, 5847, 4143, 695, 6419, 2220)",0.0001
"(4646, 4143, 3928, 695, 4065, 4663, 111, 4174)",0.0001
"(5847, 4174, 2530, 695, 4646, 4143, 3928, 6419)",0.0001
"(5847, 4646, 4143, 7858, 695, 4174, 3928, 2530)",0.0001
"(4646, 4143, 695, 5847, 111, 4065, 4174, 7858)",0.0001
"(5847, 4646, 4143, 4065, 3061, 4859, 695, 4174)",0.0001
"(695, 4646, 3928, 4143, 4065, 4174, 2530, 5847)",0.0001
"(4646, 111, 7858, 695, 4143, 4174, 5847, 4065)",0.0001
"(4143, 4646, 5847, 695, 3928, 4174, 7858, 4065)",0.0001
"(4646, 4174, 111, 5847, 3061, 4065, 695, 7858)",0.0001
"(4646, 4143, 4174, 3928, 695, 5847, 4663, 7858)",0.0001
"(5847, 4143, 4646, 695, 4174, 4065, 7858, 2530)",0.0001
"(4646, 4143, 5847, 4174, 695, 3928, 7858, 111)",0.0001
"(4143, 4646, 695, 111, 5847, 4065, 7531, 3928)",0.0001
"(4174, 4646, 4143, 5847, 4065, 111, 3928, 695)",0.0001
"(5847, 4143, 695, 4646, 3061, 111, 7858, 4065)",0.0001
"(4646, 4143, 111, 2530, 4663, 695, 7858, 2667)",0.0001
"(4646, 5847, 4174, 4143, 695, 7858, 2220, 6419)",0.0001
"(4174, 4646, 4143, 4065, 7858, 6419, 695, 3061)",0.0001
"(4143, 695, 4646, 5847, 4174, 111, 4065, 3061)",0.0001
"(4646, 4143, 4174, 7858, 695, 5847, 4065, 3061)",0.0001
"(4646, 4143, 5847, 7858, 4174, 111, 695, 3061)",0.0001
"(4174, 4143, 5847, 4646, 695, 2220, 2530, 6419)",0.0001
"(3928, 4143, 4646, 5847, 4174, 695, 6419, 7858)",0.0001
"(4143, 4065, 4646, 4174, 695, 7858, 5847, 2530)",0.0001
"(4143, 111, 5847, 4646, 7858, 4174, 695, 3061)",0.0001
"(4646, 4143, 5847, 695, 111, 3928, 7858, 3061)",0.0001
"(5847, 4143, 4646, 695, 4174, 4065, 6420, 3928)",0.0001
"(5847, 4646, 4143, 695, 2530, 111, 2220, 4174)",0.0001
"(5847, 4143, 695, 4646, 4174, 7858, 6420, 2220)",0.0001
"(4174, 4646, 4143, 695, 5847, 4065, 7858, 6420)",0.0001
"(4143, 5847, 4646, 695, 4174, 4065, 7858, 2220)",0.0001
"(4646, 4143, 4174, 5847, 695, 3061, 2530, 4859)",0.0001
"(4646, 4143, 4174, 111, 5847, 3061, 695, 4065)",0.0001
"(4646, 111, 4143, 5847, 3928, 695, 3061, 6420)",0.0001
"(4174, 4143, 4646, 695, 5847, 4663, 111, 2220)",0.0001
"(4174, 4143, 111, 695, 4663, 3061, 4646, 5847)",0.0001
"(4143, 4646, 695, 3928, 5847, 4174, 111, 7531)",0.0001
"(4174, 111, 4143, 4646, 695, 7858, 5847, 4663)",0.0001
"(4174, 4646, 4143, 7858, 695, 2220, 3928, 4065)",0.0001
"(4646, 4143, 695, 3928, 4174, 3061, 5847, 4663)",0.0001
"(4174, 111, 4143, 695, 7858, 4646, 5847, 3928)",0.0001
"(4174, 4646, 5847, 695, 2220, 4143, 2530, 4065)",0.0001
"(4174, 4646, 4143, 5847, 3928, 695, 2220, 7858)",0.0001
"(4143, 4646, 5847, 111, 4174, 695, 2530, 4663)",0.0001
"(4143, 4646, 4174, 695, 4065, 5847, 3061, 4859)",0.0001
"(4143, 4646, 3928, 4174, 5847, 3061, 695, 7858)",0.0001
"(695, 4143, 4859, 4646, 4065, 3928, 111, 4174)",0.0001
"(4646, 4143, 5847, 111, 695, 4065, 4663, 4174)",0.0001
"(4646, 5847, 4143, 695, 4174, 2530, 3928, 4065)",0.0001
"(4646, 4143, 5847, 695, 2530, 111, 2220, 7858)",0.0001
"(4646, 5847, 4143, 111, 4174, 7858, 695, 4663)",0.0001
"(4143, 5847, 695, 111, 4174, 4646, 2530, 4663)",0.0001
"(4143, 4646, 5847, 111, 4174, 695, 7858, 3928)",0.0001
"(4646, 5847, 4143, 2530, 4174, 695, 3061, 2220)",0.0001
"(4143, 4646, 4174, 111, 5847, 695, 2530, 3928)",0.0001
"(5847, 4143, 4646, 3928, 695, 4174, 2530, 7858)",0.0001
"(4646, 5847, 7858, 695, 4143, 4065, 4174, 3061)",0.0001
"(4174, 5847, 7858, 4143, 695, 4065, 4646, 2530)",0.0001
"(4143, 4174, 695, 4646, 2530, 5847, 111, 3928)",0.0001
"(4646, 4143, 695, 5847, 4174, 3928, 6419, 2530)",0.0001
"(4646, 5847, 4174, 695, 4143, 3928, 111, 7858)",0.0001
"(4646, 4174, 4143, 5847, 4663, 3061, 695, 6419)",0.0001
"(4174, 4143, 4646, 5847, 695, 7858, 111, 4663)",0.0001
"(4143, 4646, 4174, 695, 3928, 2530, 7858, 4663)",0.0001
"(111, 4143, 4646, 5847, 2530, 7858, 4174, 3928)",0.0001
"(4143, 111, 4646, 695, 4174, 4859, 4663, 3928)",0.0001
"(5847, 4646, 4174, 4143, 695, 111, 3928, 2530)",0.0001
"(695, 4646, 111, 4174, 2530, 5847, 4143, 3928)",0.0001
"(4646, 4174, 5847, 4143, 695, 4065, 2220, 5914)",0.0001
"(4143, 5847, 4646, 4174, 3928, 695, 7858, 3061)",0.0001
"(4143, 695, 4646, 5847, 4174, 4065, 4663, 111)",0.0001
"(4143, 4646, 4065, 4174, 695, 111, 5847, 7858)",0.0001
"(4646, 4143, 4174, 695, 111, 4663, 7858, 5847)",0.0001
"(4174, 695, 4143, 5847, 3928, 4646, 167, 4663)",0.0001
"(4174, 4646, 695, 7858, 5847, 4143, 111, 6420)",0.0001
"(4143, 4646, 5847, 3928, 695, 7858, 4174, 6420)",0.0001
"(111, 4646, 5847, 4143, 4174, 695, 3061, 2530)",0.0001
"(4646, 111, 695, 4143, 5847, 3061, 2530, 4859)",0.0001
"(4065, 4143, 4646, 5847, 3928, 695, 4174, 7858)",0.0001
"(111, 4646, 695, 3928, 6419, 5847, 4174, 7858)",0.0001
"(4646, 5847, 4143, 111, 3928, 695, 4174, 4065)",0.0001
"(695, 4646, 7858, 4174, 5847, 111, 4143, 2220)",0.0001
"(4143, 5847, 4646, 695, 4065, 3928, 7858, 6419)",0.0001
"(4646, 4143, 4174, 5847, 4065, 3061, 695, 4663)",0.0001
"(5847, 3061, 4174, 111, 4143, 695, 4646, 6419)",0.0001
"(5847, 4646, 695, 4174, 3061, 7858, 4143, 3928)",0.0001
"(4174, 695, 3928, 4646, 4143, 5847, 111, 7858)",0.0001
"(5847, 4174, 4143, 4646, 695, 111, 4663, 2220)",0.0001
"(4143, 4174, 3928, 695, 5847, 4646, 2530, 111)",0.0001
"(4174, 4143, 5847, 4646, 695, 4065, 7858, 3928)",0.0001
"(4646, 4174, 5847, 111, 4143, 695, 4065, 3061)",0.0001
"(4143, 4646, 5847, 695, 3928, 4174, 111, 4859)",0.0001
"(4646, 4065, 4143, 111, 3928, 4174, 7858, 5847)",0.0001
"(5847, 4143, 7858, 4646, 695, 111, 4065, 4174)",0.0001
"(4646, 4143, 4174, 111, 2530, 5847, 3928, 695)",0.0001
"(4143, 4646, 5847, 4174, 695, 4663, 7858, 111)",0.0001
"(4646, 4143, 5847, 4174, 695, 3928, 4859, 111)",0.0001
"(4646, 5847, 111, 4143, 3928, 4174, 695, 7858)",0.0001
"(5847, 4143, 4646, 695, 4174, 3928, 6420, 6419)",0.0001
"(4646, 695, 5847, 3928, 7858, 4143, 3061, 167)",0.0001
"(4646, 5847, 695, 4174, 111, 4143, 7858, 2530)",0.0001
"(4143, 111, 4646, 695, 5847, 4174, 4663, 3928)",0.0001
"(4174, 4646, 695, 111, 7858, 4143, 4663, 5847)",0.0001
"(4174, 4143, 5847, 4646, 3061, 3928, 695, 7858)",0.0001
"(4174, 4646, 4143, 5847, 695, 3928, 4065, 3061)",0.0001
"(4646, 4174, 695, 111, 5847, 4143, 4663, 3928)",0.0001
"(4646, 4143, 111, 5847, 695, 7858, 2530, 6420)",0.0001
"(4646, 5847, 4143, 4174, 2220, 695, 3928, 4663)",0.0001
"(4646, 4174, 5847, 4143, 111, 695, 3928, 7858)",0.0001
"(4143, 4174, 5847, 3928, 4646, 3061, 695, 7858)",0.0001
"(4646, 111, 4143, 4174, 695, 5847, 6419, 3061)",0.0001
"(4646, 5847, 111, 4174, 4143, 695, 2530, 3928)",0.0001
"(4143, 5847, 4646, 4174, 3928, 695, 7858, 111)",0.0001
"(7858, 111, 4646, 5847, 695, 4143, 2530, 4065)",0.0001
"(4646, 3928, 695, 2530, 111, 4143, 5847, 7858)",0.0001
"(4646, 695, 4174, 4143, 111, 5847, 3928, 6419)",0.0001
"(4143, 5847, 4646, 111, 695, 4174, 7858, 3928)",0.0001
"(4174, 4646, 695, 5847, 111, 2220, 4143, 7858)",0.0001
"(5847, 4646, 4174, 4143, 695, 3928, 4859, 167)",0.0001
"(111, 4143, 4174, 4646, 5847, 695, 4859, 3061)",0.0001
"(5847, 4646, 4143, 4174, 695, 2530, 6419, 7858)",0.0001
"(4143, 4174, 4646, 5847, 111, 6420, 4065, 695)",0.0001
"(4646, 5847, 695, 4065, 4143, 2220, 6420, 4174)",0.0001
"(5847, 695, 4646, 4174, 111, 4143, 4663, 3061)",0.0001
"(695, 4646, 5847, 3928, 4143, 4065, 7858, 4174)",0.0001
"(4646, 4143, 695, 5847, 4174, 3928, 4663, 2667)",0.0001
"(4646, 4143, 4065, 695, 5847, 3928, 7858, 3061)",0.0001
"(4646, 4143, 111, 3928, 4174, 5847, 695, 4663)",0.0001
"(4143, 111, 695, 5847, 4646, 4174, 3928, 6420)",0.0001
"(4646, 695, 5847, 4065, 4174, 4143, 111, 3928)",0.0001
"(5847, 4143, 2220, 695, 4646, 4174, 7858, 4065)",0.0001
"(4143, 4174, 695, 111, 3928, 4663, 2530, 4646)",0.0001
"(5847, 4174, 4646, 695, 111, 6419, 4143, 2220)",0.0001
"(4646, 5847, 4143, 4174, 2530, 695, 6420, 7858)",0.0001
"(4646, 4143, 5847, 4174, 695, 111, 2667, 3928)",0.0001
"(4143, 4646, 4174, 5847, 4065, 3061, 111, 695)",0.0001
"(4646, 4143, 4065, 4174, 5847, 695, 7858, 111)",0.0001
"(4646, 4174, 5847, 695, 4143, 3928, 3061, 6420)",0.0001
"(4646, 5847, 4143, 4174, 7858, 3928, 2530, 695)",0.0001
"(4646, 5847, 4143, 4174, 4065, 3928, 695, 111)",0.0001
"(4646, 5847, 4174, 4143, 7858, 3928, 2220, 695)",0.0001
"(4646, 5847, 3061, 695, 4174, 111, 4143, 4065)",0.0001
"(5847, 4646, 4143, 4174, 3928, 695, 2530, 6420)",0.0001
"(4646, 4143, 111, 5847, 695, 3061, 4859, 7858)",0.0001
"(4143, 5847, 4646, 4174, 4663, 7858, 4065, 2508)",0.0001
"(111, 4143, 5847, 4646, 4174, 4065, 695, 7858)",0.0001
"(5847, 4143, 4646, 695, 3928, 4174, 2530, 6420)",0.0001
"(5847, 695, 4143, 4646, 3061, 2530, 4174, 4065)",0.0001
"(4646, 5847, 4143, 3928, 695, 4174, 4065, 2220)",0.0001
"(4646, 5847, 3928, 4143, 7858, 695, 2220, 111)",0.0001
"(5847, 4646, 4143, 3928, 7858, 695, 4174, 2530)",0.0001
"(111, 4143, 5847, 7858, 695, 4646, 3928, 167)",0.0001
"(695, 4646, 4174, 3928, 7858, 4143, 4663, 5847)",0.0001
"(4646, 5847, 695, 4143, 7858, 4174, 2530, 111)",0.0001
"(4143, 4646, 695, 7858, 3928, 111, 4174, 2530)",0.0001
"(4646, 4174, 111, 5847, 4143, 4065, 6420, 695)",0.0001
"(5847, 4646, 4174, 4143, 695, 6419, 4663, 7858)",0.0001
"(4143, 4646, 5847, 695, 4174, 7858, 3928, 2530)",0.0001
"(4143, 4646, 5847, 111, 695, 2530, 3061, 4174)",0.0001
"(4646, 4174, 695, 4065, 4663, 3928, 4143, 3061)",0.0001
"(4646, 4174, 5847, 4143, 695, 2530, 4065, 3928)",0.0001
"(4174, 4143, 5847, 4646, 695, 111, 3061, 3928)",0.0001
"(5847, 7858, 4646, 4143, 695, 4174, 3928, 2220)",0.0001
"(4143, 4646, 695, 5847, 3928, 4174, 2530, 4065)",0.0001
"(4143, 111, 5847, 695, 4646, 4174, 3928, 4663)",0.0001
"(4646, 4143, 4065, 695, 4174, 5847, 2530, 3928)",0.0001
"(4646, 5847, 2530, 695, 4143, 3928, 111, 7858)",0.0001
"(4646, 5847, 4174, 6420, 695, 4143, 111, 3061)",0.0001
"(4174, 5847, 4646, 695, 4663, 4143, 111, 4065)",0.0001
"(5847, 111, 695, 4646, 4174, 7858, 3928, 4663)",0.0001
"(4174, 4646, 4143, 7858, 5847, 695, 3061, 2508)",0.0001
"(4646, 3928, 695, 5847, 4143, 4065, 3061, 4174)",0.0001
"(4646, 5847, 4174, 695, 111, 3928, 4143, 2530)",0.0001
"(4646, 5847, 4143, 4174, 4065, 695, 111, 7858)",0.0001
"(111, 4646, 5847, 7858, 4143, 695, 3061, 4174)",0.0001
"(4646, 5847, 695, 4174, 111, 4143, 4065, 3061)",0.0001
"(4143, 5847, 4174, 4646, 695, 6419, 111, 2530)",0.0001
"(695, 4143, 4646, 5847, 4174, 3928, 111, 3061)",0.0001
"(5847, 4646, 4143, 4065, 3928, 4174, 6419, 7858)",0.0001
"(4143, 695, 5847, 4174, 3928, 4646, 5914, 6420)",0.0001
"(4174, 5847, 4646, 4143, 3928, 695, 7858, 4065)",0.0001
"(5847, 4646, 695, 4143, 111, 4859, 3928, 4174)",0.0001
"(4143, 4646, 695, 4065, 5847, 4174, 111, 7858)",0.0001
"(4646, 4143, 5847, 695, 4174, 111, 6420, 4065)",0.0001
"(4646, 4143, 5847, 695, 7858, 111, 3928, 2530)",0.0001
"(4646, 5847, 4143, 7858, 4174, 3928, 695, 4065)",0.0001
"(4646, 5847, 3928, 4174, 111, 4143, 695, 2220)",0.0001
"(4646, 4143, 5847, 4174, 695, 3928, 4065, 4663)",0.0001
"(4174, 4143, 4646, 4663, 695, 3928, 111, 4065)",0.0001
"(4646, 5847, 4143, 695, 4174, 2530, 7858, 3928)",0.0001
"(111, 4174, 4646, 4143, 695, 5847, 2530, 3928)",0.0001
"(4143, 4646, 695, 3928, 5847, 4663, 7858, 4065)",0.0001
"(4646, 4174, 5847, 111, 695, 6420, 3928, 4065)",0.0001
"(4646, 4174, 7858, 695, 111, 4143, 5847, 4065)",0.0001
"(4174, 4143, 5847, 4646, 111, 695, 2530, 3928)",0.0001
"(4143, 5847, 4646, 4174, 695, 2530, 3928, 7858)",0.0001
"(4646, 5847, 4143, 4174, 695, 2220, 4065, 3928)",0.0001
"(4646, 5847, 695, 4174, 4143, 3061, 4065, 4859)",0.0001
"(4143, 5847, 4646, 4174, 111, 695, 4065, 7858)",0.0001
"(4646, 5847, 4174, 4143, 111, 695, 2530, 4663)",0.0001
"(3928, 4646, 695, 4174, 4143, 7858, 6420, 5847)",0.0001
"(5847, 4143, 4174, 4646, 695, 111, 2530, 5914)",0.0001
"(4646, 5847, 695, 4174, 4143, 111, 3928, 7858)",0.0001
"(4174, 5847, 4646, 4065, 4143, 3061, 695, 7858)",0.0001
"(4174, 4646, 5847, 3928, 4143, 695, 4663, 7858)",0.0001
"(4143, 5847, 4646, 2530, 111, 695, 3928, 3061)",0.0001
"(4143, 4646, 695, 3928, 4174, 4065, 2220, 5847)",0.0001
"(695, 4143, 4646, 5847, 111, 3928, 5914, 4174)",0.0001
"(4143, 4646, 3928, 5847, 4174, 695, 111, 4065)",0.0001
"(5847, 4646, 4174, 4143, 695, 4663, 2530, 111)",0.0001
"(4143, 5847, 4174, 4646, 695, 3928, 111, 4859)",0.0001
"(4143, 4646, 5847, 695, 111, 4174, 7858, 3928)",0.0001
"(4143, 4646, 111, 4065, 4174, 7858, 5847, 695)",0.0001
"(4646, 4174, 695, 4065, 4143, 5847, 7858, 3928)",0.0001
"(4646, 4174, 4143, 695, 5847, 4065, 7858, 3928)",0.0001
"(4646, 5847, 4143, 695, 4065, 7858, 3928, 3061)",0.0001
"(4646, 695, 5847, 4143, 111, 2220, 4663, 4174)",0.0001
"(4646, 5847, 111, 4143, 695, 4174, 7858, 2220)",0.0001
"(4646, 695, 111, 4143, 4174, 6420, 5847, 7858)",0.0001
"(4646, 4143, 111, 5847, 4174, 7858, 3061, 695)",0.0001
"(4143, 4646, 695, 111, 5847, 3928, 4065, 4174)",0.0001
"(111, 4646, 5847, 4143, 695, 4174, 7858, 3928)",0.0001
"(4143, 4174, 4646, 695, 111, 3928, 5847, 6419)",0.0001
"(5847, 4143, 4646, 695, 111, 7858, 3928, 4174)",0.0001
"(695, 5847, 3928, 4646, 4143, 6419, 3061, 4065)",0.0001
"(5847, 4143, 4646, 695, 4174, 4065, 3928, 4663)",0.0001
"(4646, 5847, 4174, 2220, 695, 4143, 7858, 111)",0.0001
"(4143, 4646, 111, 5847, 2530, 695, 4065, 7858)",0.0001
"(695, 4174, 111, 4143, 4065, 4646, 2530, 5847)",0.0001
"(111, 4174, 695, 4143, 5847, 4646, 3061, 4663)",0.0001
"(4143, 4646, 3928, 111, 695, 2530, 5847, 2220)",0.0001
"(4646, 695, 4174, 5847, 2530, 111, 4143, 4663)",0.0001
"(4143, 4646, 111, 4065, 2530, 695, 4663, 5847)",0.0001
"(4646, 5847, 3061, 3284, 3928, 695, 4174, 4065)",0.0001
"(4646, 4174, 4143, 695, 5847, 4065, 2530, 4663)",0.0001
"(4646, 5847, 4174, 4143, 695, 6420, 3928, 4065)",0.0001
"(4646, 695, 5847, 4143, 4065, 111, 4859, 3928)",0.0001
"(695, 4174, 4143, 3928, 4646, 3061, 6419, 7858)",0.0001
"(111, 4174, 4143, 695, 4646, 5847, 4065, 3928)",0.0001
"(4143, 695, 4646, 7858, 5847, 4174, 3928, 2530)",0.0001
"(4646, 4174, 5847, 695, 7858, 4143, 3928, 111)",0.0001
"(4646, 5847, 4143, 3061, 4065, 695, 4174, 111)",0.0001
"(4646, 695, 5847, 111, 4663, 4065, 4174, 4143)",0.0001
"(4646, 4143, 5847, 4174, 4065, 7858, 5914, 695)",0.0001
"(4646, 4065, 4174, 111, 5847, 4143, 695, 7858)",0.0001
"(4646, 4174, 695, 4143, 111, 5847, 4663, 2220)",0.0001
"(4143, 5847, 4646, 695, 2530, 3928, 7858, 111)",0.0001
"(5847, 4646, 4143, 111, 3928, 4065, 7858, 4174)",0.0001
"(4646, 4143, 695, 111, 5847, 3928, 2530, 4065)",0.0001
"(4646, 5847, 4143, 3928, 4174, 695, 6420, 7858)",0.0001
"(4065, 4646, 111, 4143, 5847, 4174, 3928, 695)",0.0001
"(4646, 4174, 3928, 111, 695, 4143, 5847, 3061)",0.0001
"(4646, 5847, 4174, 111, 4143, 695, 4065, 2530)",0.0001
"(4646, 4143, 5847, 695, 4174, 111, 4065, 3061)",0.0001
"(4646, 5847, 111, 695, 4143, 4065, 7858, 2220)",0.0001
"(4143, 4646, 4174, 695, 5847, 7858, 3928, 4065)",0.0001
